TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo,day,uid,prev_device,device_changed,is_proxy,signal_device,signal_session,prev_dt,time_since_prev,signal_velocity,signal_count,ato_proxy
2993777,0,230417,29.5,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,T,T,T,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10023_325.0,,0,0,0,0,226389.0,4028.0,1,1,0
2993841,0,231410,57.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,gmail.com,,8.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,6.0,0.0,46.0,6.0,412.0,412.0,4.0,413.0,4.0,,,,,269.0,275.0,,,,413.0,T,T,T,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10023_325.0,,0,0,0,0,230417.0,993.0,1,1,0
2993947,0,232773,107.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,8.0,,yahoo.com,,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,,,,,,,,,0.0,0.0,,,,172.0,T,T,T,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10023_325.0,,0,0,0,0,231410.0,1363.0,1,1,0
2994177,0,236009,441.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10023_325.0,,0,0,0,0,232773.0,3236.0,1,1,0
2994307,0,237473,34.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,6.0,,gmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,,,,,,,,,401.0,,,,,,T,T,T,M0,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10023_325.0,,0,0,0,0,236009.0,1464.0,1,1,0
2994516,0,240357,100.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,7.0,,gmail.com,,9.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,6.0,0.0,5.0,0.0,31.0,8.0,0.0,,,,,,,,,31.0,,,,,,T,T,T,,,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10023_325.0,,0,0,0,0,237473.0,2884.0,1,1,0
2994731,0,243385,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,1.0,,gmail.com,,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,2.0,228.0,228.0,4.0,206.0,4.0,,,,,30.0,210.0,,,,228.0,T,T,T,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10023_325.0,,0,0,0,0,240357.0,3028.0,1,1,0
2994875,0,245213,40.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,5.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,10.0,4.0,76.0,76.0,21.0,,,,,,,21.0,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10023_325.0,,0,0,0,0,243385.0,1828.0,1,1,0
2994914,0,245681,39.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,7.0,,gmail.com,,5.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,11.0,4.0,76.0,76.0,0.0,,,,,,,21.0,,,,,,T,T,F,M0,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10023_325.0,,0,0,0,0,245213.0,468.0,1,1,0
2995072,0,247552,103.99,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,yahoo.com,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,,,,,,,,,491.0,,,,,,T,F,F,M0,T,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10023_325.0,,0,0,0,0,245681.0,1871.0,1,1,0
2996233,0,265539,445.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,T,T,T,M0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,247552.0,17987.0,0,0,0
2996300,0,266744,445.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,0.0,,,,,,T,T,T,M0,F,,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,265539.0,1205.0,1,1,0
2996430,0,269922,757.38,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,55.0,,msn.com,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,,,,,,,,,63.0,,,,,,T,T,T,,,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,266744.0,3178.0,1,1,0
2996546,0,274329,40.0,H,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,hotmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.1666660010814666,0.1666660010814666,,,,,,,,,,,,,,,,0.0,64953.0,0.0,0.0,3.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,390.0,549.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,2732x2048,match_status:1,T,F,T,T,mobile,iOS Device,3,10023_325.0,,0,0,0,0,269922.0,4407.0,1,1,0
2997158,0,316245,100.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,27.0,27.0,13.0,388.0,13.0,,,,,388.0,,,,,388.0,,,,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,iOS Device,0,0,0,0,274329.0,41916.0,0,0,0
2997221,0,317390,171.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,316245.0,1145.0,1,1,0
2997493,0,322625,59.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,,,,,,,,,15.0,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,317390.0,5235.0,1,1,0
2997518,0,323058,171.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,T,T,T,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,322625.0,433.0,1,1,0
2997577,0,323948,171.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,323058.0,890.0,1,1,0
2997680,0,325450,30.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,13.0,,yahoo.com,,5.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,3.0,134.0,134.0,112.0,,,,,,,470.0,,,,,,T,T,T,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,323948.0,1502.0,1,1,0
2998011,0,330335,226.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,11.0,,gmail.com,,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,,,,,,,,,22.0,,,,,,T,T,T,M1,T,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,325450.0,4885.0,1,1,0
2998345,0,336118,35.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,1.0,,gmail.com,,13.0,10.0,0.0,0.0,14.0,8.0,0.0,0.0,10.0,0.0,8.0,0.0,71.0,9.0,328.0,328.0,9.0,189.0,9.0,,,,,117.0,,,,,74.0,T,T,T,,,,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,330335.0,5783.0,1,1,0
2998473,0,337789,50.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,yahoo.com,,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,4.0,35.0,35.0,35.0,,,,,,,134.0,,,,,101.0,,,,M1,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,336118.0,1671.0,1,1,0
2998579,0,339020,41.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,4.0,,gmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,1.0,478.0,,25.0,485.0,25.0,,,,,485.0,482.0,,,,485.0,T,T,T,M0,T,F,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,337789.0,1231.0,1,1,0
2998984,0,344234,107.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,,,4.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,7.0,4.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,T,T,T,,,F,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10023_325.0,,0,0,0,0,339020.0,5214.0,1,1,0
3000334,0,393427,40.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,76.0,76.0,8.0,,,,,,,46.0,,,,,76.0,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10023_325.0,,0,0,0,0,344234.0,49193.0,0,0,0
3001569,0,412604,100.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,110.0,94.0,0.0,0.0,137.0,80.0,0.0,0.0,67.0,0.0,76.0,0.0,445.0,91.0,130.0,130.0,20.0,147.0,20.0,,,,,147.0,,,,,147.0,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10023_325.0,,0,0,0,0,393427.0,19177.0,0,0,0
3002319,0,421865,24.5,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,2.0,355.0,125.0,14.0,356.0,10.0,,,,,145.0,,,,,356.0,,,,M0,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10023_325.0,,0,0,0,0,412604.0,9261.0,0,0,0
3003568,0,437900,39.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,4.0,,gmail.com,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,T,T,T,M0,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,421865.0,16035.0,0,0,0
3003736,0,440305,125.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,46.0,2.0,486.0,486.0,11.0,465.0,10.0,,,,,467.0,,,,,485.0,,,,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,437900.0,2405.0,1,1,0
3003811,0,441548,29.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,7.0,,,,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,12.0,1.0,95.0,95.0,8.0,,,,,,,46.0,66.0,,,,46.0,T,T,T,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,440305.0,1243.0,1,1,0
3004257,0,453832,511.02,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,,,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,3.0,256.0,256.0,59.0,,,,,,,172.0,,,,,448.0,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,441548.0,12284.0,0,0,0
3005094,0,491137,20.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,153.0,153.0,151.0,,,,,,,151.0,,,,,153.0,,,,M0,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,453832.0,37305.0,0,0,0
3005146,0,491967,50.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,3.0,,gmail.com,,3.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,14.0,3.0,115.0,115.0,14.0,352.0,14.0,,,,,352.0,238.0,,,,352.0,T,T,F,,,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,491137.0,830.0,1,1,0
3005151,0,492001,34.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,4.0,,gmail.com,,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,4.0,0.0,,,0.0,,,,,,485.0,430.0,,,,485.0,T,T,F,M0,T,F,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,491967.0,34.0,1,1,0
3005467,0,496565,24.5,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,3.0,,gmail.com,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,2.0,356.0,126.0,1.0,357.0,1.0,,,,,146.0,357.0,,,,357.0,T,T,T,M0,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,492001.0,4564.0,1,1,0
3006318,0,508044,78.5,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,22.0,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M1,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,496565.0,11479.0,0,0,0
3006436,0,509723,650.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,0.0,,anonymous.com,,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,42.0,3.0,256.0,256.0,13.0,481.0,13.0,,,,,481.0,420.0,,,,481.0,T,T,T,M0,F,T,T,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,508044.0,1679.0,1,1,0
3006824,0,515008,15.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,12.0,,rocketmail.com,,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,28.0,2.0,197.0,197.0,5.0,0.0,0.0,,,,,145.0,197.0,,,,197.0,T,T,T,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10023_325.0,,0,0,0,0,509723.0,5285.0,1,1,0
3007588,0,525754,39.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,5.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,0.0,174.0,,,,174.0,T,T,T,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10023_325.0,,0,0,0,0,515008.0,10746.0,0,0,0
3007901,0,532083,54.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,1.0,,gmail.com,,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,2.0,232.0,232.0,3.0,209.0,3.0,,,,,33.0,213.0,,,,232.0,T,T,T,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10023_325.0,,0,0,0,0,525754.0,6329.0,1,1,0
3009072,0,579909,47.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,7.0,,gmail.com,,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,26.0,26.0,6.0,26.0,6.0,,,,,6.0,26.0,,,,26.0,T,T,T,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10023_325.0,,0,0,0,0,532083.0,47826.0,0,0,0
3009280,0,583189,24.5,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,701.0,,gmail.com,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,12.0,2.0,357.0,127.0,1.0,358.0,1.0,,,,,147.0,12.0,,,,358.0,T,F,F,M0,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10023_325.0,,0,0,0,0,579909.0,3280.0,1,1,0
3009989,0,593262,25.0,H,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,126.83333587646484,0.8333330154418945,,,,,,,,,,,,,,,,0.0,72494.0,0.0,0.0,11.0,-13.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,12.0,410.0,549.0,,,,,,,,Found,Found,Mac OS X 10.11,firefox,24.0,2560x1440,match_status:2,T,F,T,T,desktop,rv:54.0,6,10023_325.0,,0,0,0,0,583189.0,10073.0,0,0,0
3009992,0,593288,107.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,31.0,,gmail.com,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,180.0,180.0,,,,,0.0,0.0,,,,0.0,T,T,T,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10023_325.0,rv:54.0,0,0,0,0,593262.0,26.0,1,1,0
3010592,0,601555,107.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,,0.0,180.0,0.0,,,,,0.0,,,,,0.0,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10023_325.0,,0,0,0,0,593288.0,8267.0,0,0,0
3010596,0,601625,35.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,27.0,5.0,168.0,168.0,42.0,257.0,42.0,,,,,257.0,,,,,257.0,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10023_325.0,,0,0,0,0,601555.0,70.0,1,1,0
3010608,0,601786,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,31.0,,gmail.com,,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,180.0,0.0,,,,,0.0,0.0,,,,0.0,T,T,T,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10023_325.0,,0,0,0,0,601625.0,161.0,1,1,0
3010848,0,605435,29.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,1.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,289.0,,,,0.0,T,T,T,M0,T,T,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10023_325.0,,0,0,0,0,601786.0,3649.0,1,1,0
3011184,0,610428,87.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,hotmail.com,,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,,,421.0,387.0,,,,,0.0,,,,,421.0,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10023_325.0,,0,0,0,0,605435.0,4993.0,1,1,0
3011646,0,621234,261.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,34.0,,gmail.com,,2.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,2.0,354.0,354.0,35.0,309.0,25.0,,,,,354.0,330.0,,,,354.0,T,T,T,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10023_325.0,,0,0,0,0,610428.0,10806.0,0,0,0
3011654,0,621472,261.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,2.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0,354.0,354.0,0.0,309.0,0.0,,,,,354.0,,,,,354.0,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10023_325.0,,0,0,0,0,621234.0,238.0,1,1,0
3011876,0,648132,67.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,5.0,,gmail.com,,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,6.0,6.0,6.0,58.0,6.0,,,,,58.0,58.0,,,,58.0,T,T,T,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10023_325.0,,0,0,0,0,621472.0,26660.0,0,0,0
3012723,0,666476,150.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,2.0,211.0,211.0,30.0,212.0,30.0,,,,,212.0,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10023_325.0,,0,0,0,0,648132.0,18344.0,0,0,0
3012743,0,666669,10.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,141.0,141.0,141.0,141.0,141.0,,,,,141.0,0.0,,,,0.0,T,T,F,M0,T,F,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10023_325.0,,0,0,0,0,666476.0,193.0,1,1,0
3013051,0,670248,230.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,465.0,465.0,78.0,465.0,78.0,,,,,465.0,,,,,465.0,,,,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10023_325.0,,0,0,0,0,666669.0,3579.0,1,1,0
3013174,0,671637,513.99,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10023_325.0,,0,0,0,0,670248.0,1389.0,1,1,0
